index,fname,length_qb,year,last_mc,partition_entropy,inverse_coherence,variable_resonance,value_resonance,variable_resonance_entropy,value_resonance_entropy,variable_inertia,value_inertia
128,l117-05_preludes_collines,256.0,1909.0,96,0.07492942058050978,-0.5863946869322995,percentage_resonances_2,0.001251220703125,percentage_resonances_entropy_2,0.00026654692747810505,moments_of_inertia_2,5.673523898807369e-07
129,l117-06_preludes_pas,142.0,1909.0,36,0.11350766762451557,-0.6042895673491181,percentage_resonances_2,0.04393969450505852,percentage_resonances_entropy_2,0.008610531090657505,moments_of_inertia_2,0.0007856648042949389
130,l117-07_preludes_ce,272.0,1909.5,77,0.09729437955734095,-0.36570039515822567,percentage_resonances_2,0.0024598886140324207,percentage_resonances_entropy_2,0.0002977768029095206,moments_of_inertia_2,2.4291467918938368e-06
131,l117-08_preludes_fille,117.0,1910.0,39,0.11786846213168563,-0.5708160070304534,percentage_resonances_2,0.00045368620037807185,percentage_resonances_entropy_2,7.713806752204586e-05,moments_of_inertia_2,1.1435064911860665e-08
132,l117-09_preludes_serenade,209.5,1909.5,137,0.13506042545599414,-0.3280904964412656,percentage_resonances_2,0.2314965316728097,percentage_resonances_entropy_2,0.06836483702915097,moments_of_inertia_2,0.010190135087676818
133,l117-10_preludes_cathedrale,534.0,1909.5,89,0.13024143808470331,-0.31598484362034646,percentage_resonances_2,0.22043231692282403,percentage_resonances_entropy_2,0.025692707132544915,moments_of_inertia_2,0.012405838917321787
134,l117-11_preludes_danse,199.0,1910.0,96,0.13599163131634218,-0.32401689218469787,percentage_resonances_2,0.001969647231130527,percentage_resonances_entropy_2,0.00023459759080957126,moments_of_inertia_2,5.426668154760447e-07
135,l117-12_preludes_minstrels,178.0,1910.0,89,0.15970474217752792,-0.27842976995768215,percentage_resonances_2,0.19936799770180982,percentage_resonances_entropy_2,0.028143535584470213,moments_of_inertia_2,0.008663676102751991
136,l121_plus,444.0,1910.0,148,0.07785673644112003,-0.29953021353404835,percentage_resonances_2,0.0010695132172294465,percentage_resonances_entropy_2,0.00020624219645660718,moments_of_inertia_2,5.8276061015954284e-08
137,l123-01_preludes_brouillards,105.0,1911.0,52,0.1523179885727042,-0.44827678717187286,percentage_resonances_2,0.22040816326530613,percentage_resonances_entropy_2,0.06601920262508136,moments_of_inertia_2,0.013466271045606942
138,l123-02_preludes_feuilles,127.0,1911.0,52,0.1359470686605596,-0.4261066939302994,percentage_resonances_2,0.00062000124000248,percentage_resonances_entropy_2,0.00013417387871937379,moments_of_inertia_2,0.0
139,l123-03_preludes_puerta,180.0,1911.0,90,0.08761351356731559,-0.4875318203782708,percentage_resonances_2,0.0010611404138447613,percentage_resonances_entropy_2,0.00021948981406887694,moments_of_inertia_2,2.6902456635084725e-08
140,l123-04_preludes_fees,190.75,1911.0,127,0.11977164205005035,-0.4910314840986191,percentage_resonances_2,0.019722991689750693,percentage_resonances_entropy_2,0.00290125315418414,moments_of_inertia_2,0.00013239312408562878
141,l123-05_preludes_bruyeres,155.0,1911.0,51,0.079414962371316,-0.46747852032513465,percentage_resonances_2,0.00017543090215341433,percentage_resonances_entropy_2,5.290778589653919e-05,moments_of_inertia_2,0.0
142,l123-06_preludes_general,218.5,1911.0,110,0.08775927564552552,-0.4028183915416795,percentage_resonances_2,0.004841895134744845,percentage_resonances_entropy_2,0.0005307116675568176,moments_of_inertia_2,1.759644983767309e-06
143,l123-07_preludes_terrasse,134.0,1911.0,45,0.10763822000455528,-0.35757225996158337,percentage_resonances_2,0.05890666515913845,percentage_resonances_entropy_2,0.006914722220109939,moments_of_inertia_2,0.000532005879188676
144,l123-08_preludes_ondine,225.0,1911.0,74,0.12103262701110613,-0.6268334619608593,percentage_resonances_2,0.04946588010204082,percentage_resonances_entropy_2,0.01157446073114848,moments_of_inertia_2,0.00037774908671757293
145,l123-09_preludes_hommage,162.0,1911.0,54,0.0766715071203023,-0.48561884263576777,percentage_resonances_2,0.00030483158055174517,percentage_resonances_entropy_2,4.960922794170507e-05,moments_of_inertia_2,2.613439476609612e-08
146,l123-10_preludes_canope,132.0,1911.0,33,0.12093849767502426,-0.3908816023305519,percentage_resonances_2,0.003263213099469728,percentage_resonances_entropy_2,0.0003756631315619654,moments_of_inertia_2,2.334523608042593e-06
147,l123-11_preludes_tierces,330.0,1911.0,165,0.12332609616909478,-0.21806297413184958,percentage_resonances_2,0.02758658918524404,percentage_resonances_entropy_2,0.0013276125992600573,moments_of_inertia_2,0.00029449572688280664
148,l123-12_preludes_feux,206.25,1911.0,100,0.18711956103209032,-0.17647235885593693,percentage_resonances_2,0.21111243307555028,percentage_resonances_entropy_2,0.03254960945043666,moments_of_inertia_2,0.009038003213068357
149,l132_berceuse,272.0,1914.0,68,0.11944071841388501,-0.30391756445779167,percentage_resonances_2,0.004811851211072664,percentage_resonances_entropy_2,0.0005843551888863117,moments_of_inertia_2,5.584962170328678e-06
150,l133_page,114.0,1915.0,38,0.1452943041151131,-0.4287125242147106,percentage_resonances_2,0.0030778701138811943,percentage_resonances_entropy_2,0.000690036397186489,moments_of_inertia_2,8.289123883182655e-08
151,l136-01_etudes_cinq,317.0,1915.0,116,0.1424312503528377,-0.24394404712594478,percentage_resonances_2,0.007811248197404262,percentage_resonances_entropy_2,0.0007692666107680052,moments_of_inertia_2,1.4298565375968658e-05
152,l136-02_etudes_tierces,304.0,1915.0,80,0.09828468013269732,-0.30131539774907895,percentage_resonances_2,0.006016274238227147,percentage_resonances_entropy_2,0.0014794848901481705,moments_of_inertia_2,2.5687147026511873e-06
153,l136-03_etudes_quartes,252.0,1915.0,85,0.10139957199399788,-0.2531838411478079,percentage_resonances_2,0.050336,percentage_resonances_entropy_2,0.004867516456448072,moments_of_inertia_2,0.0003504287127080847
154,l136-04_etudes_sixtes,179.0,1915.0,59,0.14539583366131859,-0.2656192378694296,percentage_resonances_2,0.00037452014606285694,percentage_resonances_entropy_2,4.405712515490621e-05,moments_of_inertia_2,3.386029338306291e-09
155,l136-05_etudes_octaves,181.5,1915.0,121,0.15855031959951335,-0.17003374411579172,percentage_resonances_2,0.001770397729007051,percentage_resonances_entropy_2,0.00018736089802105942,moments_of_inertia_2,4.02754694797627e-07
156,l136-06_etudes_huit,146.0,1915.0,69,0.1598029343140556,-0.17798017077988493,percentage_resonances_2,0.004280618311533888,percentage_resonances_entropy_2,0.00023887445826852223,moments_of_inertia_2,1.2085958891714943e-06
157,l136-07_etudes_degres,176.0,1915.0,88,0.15114695180163457,-0.2272995224831898,percentage_resonances_2,0.02357551020408163,percentage_resonances_entropy_2,0.003164635096830265,moments_of_inertia_2,2.5249819966443365e-05
158,l136-08_etudes_agrements,151.0,1915.0,62,0.15762167647330913,-0.18643614351737128,percentage_resonances_2,0.002252150804017837,percentage_resonances_entropy_2,0.00014527209859032205,moments_of_inertia_2,1.2955359994684697e-06
159,l136-09_etudes_notes,336.0,1915.0,85,0.1607043050897203,-0.17004540229260554,percentage_resonances_2,0.4776668560452344,percentage_resonances_entropy_2,0.04010112944904187,moments_of_inertia_2,0.020952283429705263
160,l136-10_etudes_sonorites,277.5,1915.0,75,0.14707129536040076,-0.2679458399018619,percentage_resonances_2,0.01793385435536463,percentage_resonances_entropy_2,0.0030648924936369374,moments_of_inertia_2,2.667308120690559e-05
161,l136-11_etudes_arpeges,201.0,1915.0,67,0.07730027649951109,-0.39139770057448353,percentage_resonances_2,0.006262468119491932,percentage_resonances_entropy_2,0.0011336406627325832,moments_of_inertia_2,3.866758401195352e-06
162,l136-12_etudes_accords,308.0,1915.0,182,0.13012680700415544,-0.28983856322398055,percentage_resonances_2,0.0005092892232278326,percentage_resonances_entropy_2,6.309144533274226e-05,moments_of_inertia_2,9.356528977689999e-08
163,l138_elegie,83.0,1915.0,21,0.13500370398747505,-0.392373281603577,percentage_resonances_2,0.017419073885905065,percentage_resonances_entropy_2,0.0057585214558988134,moments_of_inertia_2,0.00013673117688017974
164,l000_etude,284.0,1915.0,73,0.13053414712673714,-0.33218616201084983,percentage_resonances_3,0.15572307081928188,percentage_resonances_entropy_3,0.03623243100556352,moments_of_inertia_3,0.004492603128727266
165,l000_soirs,92.0,1917.0,23,0.1538962903937144,-0.4220599010057424,percentage_resonances_3,0.25198838530488576,percentage_resonances_entropy_3,0.061014289049121304,moments_of_inertia_3,0.005599152092066949
166,l009_danse,184.0,1880.0,92,0.09187644426933037,-0.42677886692582545,percentage_resonances_3,0.07357639822031115,percentage_resonances_entropy_3,0.019092868807055557,moments_of_inertia_3,0.0007792362305217885
167,l066-01_arabesques_premiere,426.0,1888.0,107,0.08540807625328088,-0.4306290983798326,percentage_resonances_3,0.0854305338989208,percentage_resonances_entropy_3,0.031662249848611754,moments_of_inertia_3,0.001682775715479216
168,l066-02_arabesques_deuxieme,440.0,1891.0,110,0.0835379972830357,-0.3719120312608361,percentage_resonances_3,0.050018589404563045,percentage_resonances_entropy_3,0.009397516761516565,moments_of_inertia_3,0.00044501707888905135
169,l067_mazurka,414.0,1890.0,138,0.10351738471280697,-0.46064966860846673,percentage_resonances_3,0.04769917159624551,percentage_resonances_entropy_3,0.004012831470949342,moments_of_inertia_3,0.0006052996124465256
170,l068_reverie,403.0,1890.0,101,0.0886042136530836,-0.30317382033957235,percentage_resonances_3,0.1137375391757846,percentage_resonances_entropy_3,0.02522151117847329,moments_of_inertia_3,0.0015896377380599485
171,l069_tarentelle,999.0,1890.0,333,0.10205578820648108,-0.3441820097450533,percentage_resonances_3,0.18310498194684355,percentage_resonances_entropy_3,0.017785797234781697,moments_of_inertia_3,0.002951449373845407
172,l070_ballade,420.0,1890.0,105,0.12514440547446723,-0.22715935293682565,percentage_resonances_3,0.08620181405895691,percentage_resonances_entropy_3,0.017800740314822296,moments_of_inertia_3,0.001730653811622673
173,l071_valse,453.0,1890.0,151,0.11246383966688894,-0.40101961382425766,percentage_resonances_3,0.023628202417883885,percentage_resonances_entropy_3,0.0021865547303373052,moments_of_inertia_3,2.8253032669726298e-05
174,l075-01_suite_prelude,356.0,1897.5,89,0.06782386447661741,-0.43003705116931007,percentage_resonances_3,0.024877817814122575,percentage_resonances_entropy_3,0.006527173097773847,moments_of_inertia_3,0.0002946787843022343
175,l075-02_suite_menuet,312.0,1897.5,104,0.08951881691406283,-0.29001585257934753,percentage_resonances_3,0.08903225806451613,percentage_resonances_entropy_3,0.024956393327013257,moments_of_inertia_3,0.0010560369227277026
176,l075-03_suite_clair,324.0,1897.5,72,0.07420746619016132,-0.5198021472583281,percentage_resonances_3,0.016164499826395586,percentage_resonances_entropy_3,0.001498529136271167,moments_of_inertia_3,2.7898154137645335e-05
177,l075-04_suite_passepied,624.0,1897.5,156,0.07454713955107828,-0.37161146486111213,percentage_resonances_3,0.02289175684120724,percentage_resonances_entropy_3,0.0037437428711606705,moments_of_inertia_3,8.079793890455818e-05
178,l082_nocturne,355.0,1892.0,77,0.11089885273193303,-0.35090022559577716,percentage_resonances_3,0.7024954803719008,percentage_resonances_entropy_3,0.09085009589066001,moments_of_inertia_3,0.055028704880953634
179,l087-01_images_lent,172.0,1894.0,57,0.11766141063097307,-0.3656649916982373,percentage_resonances_3,0.22059221200648998,percentage_resonances_entropy_3,0.03873841687693176,moments_of_inertia_3,0.008414557786129357
180,l087-02_images_souvenir,216.0,1894.0,72,0.07313376971349435,-0.4509630518121518,percentage_resonances_3,0.013974622770919067,percentage_resonances_entropy_3,0.002688336585805255,moments_of_inertia_3,4.821874280452505e-06
181,l087-03_images_quelques,677.0,1894.0,186,0.11491133403226718,-0.2738107320588618,percentage_resonances_3,0.06130094320891761,percentage_resonances_entropy_3,0.006069845948876678,moments_of_inertia_3,0.0022487134256897368
182,l095-01_pour_prelude,536.12,1901.0,163,0.12377671145029955,-0.29303279873571936,percentage_resonances_3,0.1058921035201426,percentage_resonances_entropy_3,0.0029305240444023706,moments_of_inertia_3,0.008474012494005208
183,l095-02_pour_sarabande,216.0,1894.0,72,0.07169145485613744,-0.4466147826069941,percentage_resonances_3,0.013545953360768175,percentage_resonances_entropy_3,0.002683306505334113,moments_of_inertia_3,4.607081252996217e-06
184,l095-03_pour_toccata,532.0,1901.0,266,0.14051805157820574,-0.15409071580469152,percentage_resonances_3,0.06051191476835449,percentage_resonances_entropy_3,0.006230472209725641,moments_of_inertia_3,0.00026482647444081824
185,l099_cahier,202.0,1903.0,55,0.12225356837428163,-0.38171537440337405,percentage_resonances_3,0.17455013489765106,percentage_resonances_entropy_3,0.05449116862099048,moments_of_inertia_3,0.006150850482513367
186,l100-01_estampes_pagode,388.0,1903.0,98,0.06062650684407256,-0.6713107760727052,percentage_resonances_3,0.0006509724731639919,percentage_resonances_entropy_3,0.00012667138709943177,moments_of_inertia_3,2.65100353025057e-08
187,l100-02_estampes_soiree,280.0,1903.0,136,0.09842672383219267,-0.32559787051068084,percentage_resonances_3,0.0973779884636631,percentage_resonances_entropy_3,0.023157332807247164,moments_of_inertia_3,0.0011244207647790926
188,l100-03_estampes_jardins,631.0,1903.0,157,0.11318175912070966,-0.35618336505235315,percentage_resonances_3,0.06093553491013834,percentage_resonances_entropy_3,0.003454811522516493,moments_of_inertia_3,0.0006860973943972839
189,l105_masques,1143.0,1904.0,381,0.11285808240707147,-0.33331328688008005,percentage_resonances_3,0.06451993150899882,percentage_resonances_entropy_3,0.005538618739991847,moments_of_inertia_3,0.0006396155673866911
190,l106_isle,458.25,1904.0,255,0.13138626829100755,-0.24743819148325788,percentage_resonances_3,0.06022959135027936,percentage_resonances_entropy_3,0.009348647179222945,moments_of_inertia_3,0.0004919835807832602
191,l108_morceau,54.0,1904.0,27,0.15735177805579814,-0.42869451657356905,percentage_resonances_3,0.004271982912068352,percentage_resonances_entropy_3,0.0005436842342709404,moments_of_inertia_3,5.432561281777246e-06
192,l110-01_images_reflets,189.5,1904.0,95,0.11091918423402423,-0.38363402116796164,percentage_resonances_3,0.03590027700831025,percentage_resonances_entropy_3,0.006637014223517363,moments_of_inertia_3,0.00016729945183394215
193,l110-02_images_hommage,452.0,1904.0,76,0.13268818613207178,-0.29098974184996523,percentage_resonances_3,0.05393922781737019,percentage_resonances_entropy_3,0.0065623380511579295,moments_of_inertia_3,0.0003494101703001964
194,l110-03_images_mouvement,354.0,1905.0,177,0.12251623987638492,-0.3776790875950892,percentage_resonances_3,0.023882705101557673,percentage_resonances_entropy_3,0.0017867270429228366,moments_of_inertia_3,0.00011632073305635678
195,l111-01_images_cloches,224.0,1907.0,50,0.1261522122398515,-0.4093222376413545,percentage_resonances_3,0.022321428571428572,percentage_resonances_entropy_3,0.0025006767717383606,moments_of_inertia_3,8.621272052655657e-05
196,l111-02_images_lune,228.0,1907.0,57,0.15571664831431492,-0.30185548254498734,percentage_resonances_3,0.18610879310679423,percentage_resonances_entropy_3,0.017000350592394436,moments_of_inertia_3,0.0060712962237799446
197,l111-03_images_poissons,306.5,1907.0,106,0.1548115000868936,-0.21411835325868478,percentage_resonances_3,0.16906280172733928,percentage_resonances_entropy_3,0.04293331777711356,moments_of_inertia_3,0.00426806535043589
198,l113-01_childrens_doctor,304.0,1907.0,76,0.13761541810714983,-0.33461713508104707,percentage_resonances_3,0.1612123486495734,percentage_resonances_entropy_3,0.017529331002724594,moments_of_inertia_3,0.003910052937390447
199,l113-02_childrens_jimbos,324.0,1907.0,81,0.12320619248365532,-0.35264496666131084,percentage_resonances_3,0.015139604623402334,percentage_resonances_entropy_3,0.0019479941579049595,moments_of_inertia_3,7.72086635596154e-05
200,l113-03_childrens_serenade,372.0,1908.0,124,0.12563265255147435,-0.28618203464297126,percentage_resonances_3,0.043552183177542336,percentage_resonances_entropy_3,0.009774060277207978,moments_of_inertia_3,0.00026871061842368446
201,l113-04_childrens_snow,292.0,1907.0,74,0.132562720822064,-0.3660920057259581,percentage_resonances_3,0.13222462000375304,percentage_resonances_entropy_3,0.025411728727598833,moments_of_inertia_3,0.002081270591231715
202,l113-05_childrens_little,124.0,1907.0,31,0.1387552626942325,-0.32916610548028113,percentage_resonances_3,0.09937565036420395,percentage_resonances_entropy_3,0.025653568194552365,moments_of_inertia_3,0.0007039110564329853
203,l113-06_childrens_golliwoggs,256.0,1907.0,128,0.07905558960487946,-0.35972843243405145,percentage_resonances_3,0.04988850442137639,percentage_resonances_entropy_3,0.004979411541577434,moments_of_inertia_3,0.00011673305467519788
204,l114_petit,174.0,1909.0,87,0.08128242372651515,-0.3660053410755581,percentage_resonances_3,0.024045448540097766,percentage_resonances_entropy_3,0.004481769385922847,moments_of_inertia_3,1.0429554971037095e-05
205,l115_hommage,216.0,1909.0,118,0.09969803153885683,-0.4690817577639464,percentage_resonances_3,0.00257201646090535,percentage_resonances_entropy_3,0.00047923565188842676,moments_of_inertia_3,4.787513740927139e-07
206,l117-01_preludes_danseuses,97.0,1909.0,31,0.10638350416366982,-0.4456559997590345,percentage_resonances_3,0.09331597222222222,percentage_resonances_entropy_3,0.020354360961089286,moments_of_inertia_3,0.0009084696532488216
207,l117-02_preludes_voiles,128.0,1909.0,64,0.07470396442017042,-0.8084455938330105,percentage_resonances_3,0.005828011656023312,percentage_resonances_entropy_3,0.0006436575274098609,moments_of_inertia_3,1.6922726589240402e-05
208,l117-03_preludes_vent,236.0,1909.0,59,0.15057163334485632,-0.2968653512139371,percentage_resonances_3,0.18008474576271186,percentage_resonances_entropy_3,0.03176122140202936,moments_of_inertia_3,0.005087942074693162
209,l117-04_preludes_sons,181.5,1910.0,53,0.1402642193405235,-0.2915113031122631,percentage_resonances_3,0.22515396691220868,percentage_resonances_entropy_3,0.031277047000702024,moments_of_inertia_3,0.008308077447359086
210,l117-05_preludes_collines,256.0,1909.0,96,0.07492942058050978,-0.5863946869322995,percentage_resonances_3,0.01123046875,percentage_resonances_entropy_3,0.0030577138380002153,moments_of_inertia_3,6.693228582450528e-06
211,l117-06_preludes_pas,142.0,1909.0,36,0.11350766762451557,-0.6042895673491181,percentage_resonances_3,0.030648680817298154,percentage_resonances_entropy_3,0.00833189137761755,moments_of_inertia_3,7.34973391258946e-05
212,l117-07_preludes_ce,272.0,1909.5,77,0.09729437955734095,-0.36570039515822567,percentage_resonances_3,0.007462583435828693,percentage_resonances_entropy_3,0.000863118537811956,moments_of_inertia_3,1.2387002477504108e-05
213,l117-08_preludes_fille,117.0,1910.0,39,0.11786846213168563,-0.5708160070304534,percentage_resonances_3,0.16665406427221172,percentage_resonances_entropy_3,0.09230475440718817,moments_of_inertia_3,0.005966846435979631
214,l117-09_preludes_serenade,209.5,1909.5,137,0.13506042545599414,-0.3280904964412656,percentage_resonances_3,0.5689888052013461,percentage_resonances_entropy_3,0.12364828721799506,moments_of_inertia_3,0.04333496135120192
215,l117-10_preludes_cathedrale,534.0,1909.5,89,0.13024143808470331,-0.31598484362034646,percentage_resonances_3,0.1947391554489871,percentage_resonances_entropy_3,0.03889891642565044,moments_of_inertia_3,0.014099248109563
216,l117-11_preludes_danse,199.0,1910.0,96,0.13599163131634218,-0.32401689218469787,percentage_resonances_3,0.076412211812833,percentage_resonances_entropy_3,0.01615292209883099,moments_of_inertia_3,0.0006894796019051313
217,l117-12_preludes_minstrels,178.0,1910.0,89,0.15970474217752792,-0.27842976995768215,percentage_resonances_3,0.03798397650738932,percentage_resonances_entropy_3,0.005098374730667875,moments_of_inertia_3,5.412509726382768e-05
218,l121_plus,444.0,1910.0,148,0.07785673644112003,-0.29953021353404835,percentage_resonances_3,0.050051161810151124,percentage_resonances_entropy_3,0.011414989315618337,moments_of_inertia_3,0.00019155390093963847
219,l123-01_preludes_brouillards,105.0,1911.0,52,0.1523179885727042,-0.44827678717187286,percentage_resonances_3,0.1511111111111111,percentage_resonances_entropy_3,0.03851533882338484,moments_of_inertia_3,0.0014808625266369247
220,l123-02_preludes_feuilles,127.0,1911.0,52,0.1359470686605596,-0.4261066939302994,percentage_resonances_3,0.1303242606485213,percentage_resonances_entropy_3,0.03683396585519678,moments_of_inertia_3,0.004161538191995097
221,l123-03_preludes_puerta,180.0,1911.0,90,0.08761351356731559,-0.4875318203782708,percentage_resonances_3,0.058300302737118066,percentage_resonances_entropy_3,0.018226150290034104,moments_of_inertia_3,0.0002744193950745117
222,l123-04_preludes_fees,190.75,1911.0,127,0.11977164205005035,-0.4910314840986191,percentage_resonances_3,0.03468144044321329,percentage_resonances_entropy_3,0.0046664528184262154,moments_of_inertia_3,8.199058803390327e-05
223,l123-05_preludes_bruyeres,155.0,1911.0,51,0.079414962371316,-0.46747852032513465,percentage_resonances_3,0.031577562387614576,percentage_resonances_entropy_3,0.007908769291641126,moments_of_inertia_3,6.879535141791883e-05
224,l123-06_preludes_general,218.5,1911.0,110,0.08775927564552552,-0.4028183915416795,percentage_resonances_3,0.022170782985410604,percentage_resonances_entropy_3,0.0042946943245391654,moments_of_inertia_3,3.651653058925544e-05
225,l123-07_preludes_terrasse,134.0,1911.0,45,0.10763822000455528,-0.35757225996158337,percentage_resonances_3,0.04940923737916219,percentage_resonances_entropy_3,0.0067804572326975055,moments_of_inertia_3,0.00025534381431672706
226,l123-08_preludes_ondine,225.0,1911.0,74,0.12103262701110613,-0.6268334619608593,percentage_resonances_3,0.09219547193877552,percentage_resonances_entropy_3,0.020973185309847108,moments_of_inertia_3,0.0009594344375723109
227,l123-09_preludes_hommage,162.0,1911.0,54,0.0766715071203023,-0.48561884263576777,percentage_resonances_3,0.03185490016765737,percentage_resonances_entropy_3,0.00562485974356635,moments_of_inertia_3,3.923186871618103e-05
228,l123-10_preludes_canope,132.0,1911.0,33,0.12093849767502426,-0.3908816023305519,percentage_resonances_3,0.07272303478818251,percentage_resonances_entropy_3,0.01651085875031119,moments_of_inertia_3,0.0004873845139855169
229,l123-11_preludes_tierces,330.0,1911.0,165,0.12332609616909478,-0.21806297413184958,percentage_resonances_3,0.023743313531840983,percentage_resonances_entropy_3,0.0012805118150164274,moments_of_inertia_3,8.707542435804121e-05
230,l123-12_preludes_feux,206.25,1911.0,100,0.18711956103209032,-0.17647235885593693,percentage_resonances_3,0.22143961927424152,percentage_resonances_entropy_3,0.042192272129191855,moments_of_inertia_3,0.00966877085537373
231,l132_berceuse,272.0,1914.0,68,0.11944071841388501,-0.30391756445779167,percentage_resonances_3,0.05238970588235294,percentage_resonances_entropy_3,0.007133807708826358,moments_of_inertia_3,0.0002363851955937869
232,l133_page,114.0,1915.0,38,0.1452943041151131,-0.4287125242147106,percentage_resonances_3,0.1317328408741151,percentage_resonances_entropy_3,0.03906764958472473,moments_of_inertia_3,0.002854893146155299
233,l136-01_etudes_cinq,317.0,1915.0,116,0.1424312503528377,-0.24394404712594478,percentage_resonances_3,0.29354270149014583,percentage_resonances_entropy_3,0.04852336326873769,moments_of_inertia_3,0.01509493632793444
234,l136-02_etudes_tierces,304.0,1915.0,80,0.09828468013269732,-0.30131539774907895,percentage_resonances_3,0.01607946675900277,percentage_resonances_entropy_3,0.0021705033833189324,moments_of_inertia_3,4.0676595642050624e-05
235,l136-03_etudes_quartes,252.0,1915.0,85,0.10139957199399788,-0.2531838411478079,percentage_resonances_3,0.048512,percentage_resonances_entropy_3,0.005371695298771705,moments_of_inertia_3,0.00025648358663034733
236,l136-04_etudes_sixtes,179.0,1915.0,59,0.14539583366131859,-0.2656192378694296,percentage_resonances_3,0.08358041259636091,percentage_resonances_entropy_3,0.01683200024729543,moments_of_inertia_3,0.002306403037424091
237,l136-05_etudes_octaves,181.5,1915.0,121,0.15855031959951335,-0.17003374411579172,percentage_resonances_3,0.3391837855987302,percentage_resonances_entropy_3,0.0642819178030345,moments_of_inertia_3,0.009173624271597635
238,l136-06_etudes_huit,146.0,1915.0,69,0.1598029343140556,-0.17798017077988493,percentage_resonances_3,0.009417360285374553,percentage_resonances_entropy_3,0.0006952413601747988,moments_of_inertia_3,6.226960756093496e-05
239,l136-07_etudes_degres,176.0,1915.0,88,0.15114695180163457,-0.2272995224831898,percentage_resonances_3,0.08169795918367347,percentage_resonances_entropy_3,0.007784238586519301,moments_of_inertia_3,0.0008708320565589235
240,l136-08_etudes_agrements,151.0,1915.0,62,0.15762167647330913,-0.18643614351737128,percentage_resonances_3,0.3341290932840863,percentage_resonances_entropy_3,0.07788348994318367,moments_of_inertia_3,0.01497879404525408
241,l136-09_etudes_notes,336.0,1915.0,85,0.1607043050897203,-0.17004540229260554,percentage_resonances_3,0.07966525083642201,percentage_resonances_entropy_3,0.004732039951197571,moments_of_inertia_3,0.0005685621858089597
242,l136-10_etudes_sonorites,277.5,1915.0,75,0.14707129536040076,-0.2679458399018619,percentage_resonances_3,0.43411314114176286,percentage_resonances_entropy_3,0.08012067359326903,moments_of_inertia_3,0.028719660740538104
243,l136-11_etudes_arpeges,201.0,1915.0,67,0.07730027649951109,-0.39139770057448353,percentage_resonances_3,0.02257518749526527,percentage_resonances_entropy_3,0.0029976315295058525,moments_of_inertia_3,3.174670449689274e-05
244,l136-12_etudes_accords,308.0,1915.0,182,0.13012680700415544,-0.28983856322398055,percentage_resonances_3,0.5229551507177795,percentage_resonances_entropy_3,0.10432142725830121,moments_of_inertia_3,0.02795785758946031
245,l138_elegie,83.0,1915.0,21,0.13500370398747505,-0.392373281603577,percentage_resonances_3,0.11874002032225286,percentage_resonances_entropy_3,0.03140739090081846,moments_of_inertia_3,0.0011505314543553788
246,l000_etude,284.0,1915.0,73,0.13053414712673714,-0.33218616201084983,percentage_resonances_4,0.3224062685975005,percentage_resonances_entropy_4,0.07449875512518751,moments_of_inertia_4,0.006561310035750709
247,l000_soirs,92.0,1917.0,23,0.1538962903937144,-0.4220599010057424,percentage_resonances_4,0.18179522787526828,percentage_resonances_entropy_4,0.04216191601615802,moments_of_inertia_4,0.004763472196037281
248,l009_danse,184.0,1880.0,92,0.09187644426933037,-0.42677886692582545,percentage_resonances_4,0.05374899220639613,percentage_resonances_entropy_4,0.011483313495636542,moments_of_inertia_4,0.00015906995953897724
249,l066-01_arabesques_premiere,426.0,1888.0,107,0.08540807625328088,-0.4306290983798326,percentage_resonances_4,0.02428896377892907,percentage_resonances_entropy_4,0.00504563763095902,moments_of_inertia_4,1.396220600819132e-05
250,l066-02_arabesques_deuxieme,440.0,1891.0,110,0.0835379972830357,-0.3719120312608361,percentage_resonances_4,0.03929433572988286,percentage_resonances_entropy_4,0.008818807057912903,moments_of_inertia_4,3.797596176803375e-05
251,l067_mazurka,414.0,1890.0,138,0.10351738471280697,-0.46064966860846673,percentage_resonances_4,0.14016614976930158,percentage_resonances_entropy_4,0.018357494076967115,moments_of_inertia_4,0.0013895316734122691
252,l068_reverie,403.0,1890.0,101,0.0886042136530836,-0.30317382033957235,percentage_resonances_4,0.05393789753030928,percentage_resonances_entropy_4,0.012482326739301079,moments_of_inertia_4,0.0003015369114562484
253,l069_tarentelle,999.0,1890.0,333,0.10205578820648108,-0.3441820097450533,percentage_resonances_4,0.1441234435503099,percentage_resonances_entropy_4,0.021657035674585625,moments_of_inertia_4,0.001765018980811132
254,l070_ballade,420.0,1890.0,105,0.12514440547446723,-0.22715935293682565,percentage_resonances_4,0.326859410430839,percentage_resonances_entropy_4,0.0663690147045247,moments_of_inertia_4,0.017259447086922976
255,l071_valse,453.0,1890.0,151,0.11246383966688894,-0.40101961382425766,percentage_resonances_4,0.3078549269669274,percentage_resonances_entropy_4,0.04984781858363257,moments_of_inertia_4,0.016925311514163533
256,l075-01_suite_prelude,356.0,1897.5,89,0.06782386447661741,-0.43003705116931007,percentage_resonances_4,0.03152260270124951,percentage_resonances_entropy_4,0.007577049637220558,moments_of_inertia_4,4.829296369019043e-05
257,l075-02_suite_menuet,312.0,1897.5,104,0.08951881691406283,-0.29001585257934753,percentage_resonances_4,0.04611862643080125,percentage_resonances_entropy_4,0.010776299643161583,moments_of_inertia_4,9.763405332737915e-05
